acct_id,extenders,wireless_clients_count,wired_clients_count,rx_avg_bps,tx_avg_bps,rx_p95_bps,tx_p95_bps,rx_max_bps,tx_max_bps,rssi_mean,rssi_median,rssi_max,rssi_min,network_speed,city,state,whole_home_wifi,wifi_security,wifi_security_plus,premium_tech_pro,identity_protection,family_identity_protection,total_shield,youtube_tv
002a965a77c0a280e3dcc10cc68a06b481afd8f0306ce7b700828629062ac35f,1,10,2,320860.9083333333,999942.5416666669,321062.97500000003,1001348.4500000001,414111.94166666665,1144605.6083333334,-74.6,-79,-51,-89,1000.0M,SARASOTA,FL,"","","","","","","",""
002ab3308d544290f0d0683f3cedef736367da302f65b5b547b09112feb4f1cb,1,10,2,377387.10000000003,3584.241666666667,656004.5,11356.908333333333,1.5470021183333335E7,85145.98333333332,-59.8,-55,-22,-87,1000.0M,VAN ALSTYNE,TX,"","","","","","","",""
002ab4472ad1d4cd9357c9368113ef125208006faefc0ee9c45cb8bb53382de6,1,14,4,100302.7111111111,65016.233333333315,484364.5333333333,75567.38333333333,1008033.8055555555,98645.88333333333,-52.9,-54,-28,-78,500.0M,FORT WAYNE,IN,"","","","","","","",""
002ac326b3273b62b3856b24c6112cf2d79458fabcc10a0920f60a0c1325a05a,2,23,5,74833.44285714286,44963.457142857136,363254.05,371674.4035714286,1064590.9607142857,582226.9892857143,-52.4,-49,-27,-88,150.0M,CHINO,CA,true,"","","","","","",""
002ac7d29e43c39d3568e761d700216a3b2e361cd3b9a34a711aab69c78be010,0,12,2,225136.24285714288,505252.6857142857,680162.4571428571,964469.4928571429,1829725.1214285714,1449102.1857142858,-70.9,-70,-57,-91,500.0M,DENTON,TX,"",true,"","","","","",""
002ad5cb0fdb7e4648a5713de03fe78556a2b1121c4ebfd91dc40774ee07d47b,2,12,8,162986.495,14631.045000000002,842577.665,86751.51999999999,1472691.2499999998,226084.58000000002,-50.9,-56,-10,-76,1000.0M,TAMPA,FL,true,"","","","","","",""
002b0e057580d661a08af56006cf19ecd02d956f3b0b13a95bacd01678daa4de,0,5,2,1170574.6857142858,1503921.2714285715,1680270.7857142857,1510827.642857143,1864529.8857142855,1521457.1714285717,-67.2,-67,-40,-74,500.0M,CARROLLTON,TX,"","","","","","","",""
002b1827648bf2903913c26faecf7d1a0227486f5e4b41ecfba41c4c44229e96,0,4,1,232306.72000000003,9165.08,1127353.7399999998,17246.46,4512093.04,464298.4,-58.3,-56,-42,-79,1000.0M,DENTON,TX,"",true,"","","","","",""
002b395e36984bbbfd3bd8a3000ce8ac63c8f214ecf5d0b45983d2c010e55410,0,14,3,678957.1352941175,363164.30000000005,2001960.1705882356,381858.92352941167,2814100.0117647056,428111.2882352941,-62.7,-63,-33,-84,500.0M,TAMPA,FL,"","","","","","","",""
002b39a9a519ea44a8b90700030552f05f4785ab611036dd9533821fc054715d,1,9,4,5415.246153846155,709.0461538461539,18890.80769230769,1255.676923076923,287299.00000000006,44162.42307692307,-53.5,-52,-31,-73,1000.0M,WHITESBORO,TX,"","","","","","","",""
002b45af52e775ee28a5c2894b6ea9a8a5ad9ca663e51d7171c9682f01444951,0,3,3,1191439.25,43224.71666666667,2623264.45,85948.01666666666,3059156.1166666667,361827.23333333334,-76.4,-80,-55,-88,500.0M,DURHAM,NC,"","","","","","","",""
002b4f399ae31a1b6a138b1bbba6dc3d2b2639e5bdc96769362bf6863a690596,1,10,6,73308.4625,1921.3500000000001,369774.09375,5244.94375,2279042.91875,53646.668750000004,-48.0,-44,-33,-82,1000.0M,SEYMOUR,CT,"","","","","","","",""
002b683daa7280f52ac5c124d9aa99676ec03cc511f8e71f930266073deedf5e,0,5,3,69320.8125,8598.3875,476699.1874999999,25743.500000000004,824061.6625,206662.27499999997,-50.7,-51,-34,-67,1000.0M,TAMPA,FL,"","","","","","","",""
002b6fa722c150b22d0e8a3bf42137a63e3b1ec18d6c5fb91352630c5f268150,0,4,4,826546.525,1419205.4375000002,2450267.5875,1584717.325,3644347.6,2781561.0749999997,-61.2,-57,-46,-91,500.0M,HACIENDA HEIGHTS,CA,"","","","","","","",""
002b8d6749b5df3d129cb4b3bf5b13e901697d5b439f4b727388094d38af1cb0,1,7,7,266202.9214285714,13651.500000000002,1217687.3642857142,36238.985714285714,1563115.8642857142,64845.21428571428,-58.7,-61,-50,-69,500.0M,KEESEVILLE,NY,"","","","","","","",""
002b982aede11e44c1748dfbed69bc0f9d557be42e93908ffb5f3c43fe55a2cf,1,15,7,441704.5363636364,124521.75000000001,1192565.0772727274,825862.3181818184,3450202.8000000003,1535360.8409090908,-58.0,-54,-39,-95,500.0M,ROCHESTER,NY,"","","","","","","",""
002bb14dcb4ee5bffbd3c32f1117a0081d4aa6644e8e033d1a93039a0a1db8c7,2,8,8,135188.8,37778.24375,528772.85625,8620.256249999999,4502836.337500001,4658932.787500001,-58.4,-61,-25,-82,5000.0M,SARASOTA,FL,"",true,"","","","","",""
002bd82130f7b5dffa595bb2b9c151a1e20cca88208079cee8915feefb190ec0,2,10,7,287131.4470588235,9022.670588235296,839080.9999999999,17879.476470588233,1822301.805882353,210489.99411764706,-51.3,-51,-27,-75,1000.0M,SUN CITY CENTER,FL,true,true,"","","","","",""
002bdd1da55e120694cb294dbf996500d7409a3b2483d3a5d18d322c08675f37,0,7,2,351625.5888888889,8172.922222222224,2241204.1555555556,48078.44444444444,3043133.122222222,81362.37777777779,-54.1,-51,-24,-92,500.0M,FALLS,PA,"","","","","","","",""
002be696228c5aef2dd4b5b784ed3f924509db671c82ec667cd84a9d22827487,0,7,4,430043.6090909092,13617.454545454546,846922.1636363637,75643.97272727273,899274.4272727272,153724.8818181818,-70.6,-68,-53,-86,500.0M,PALMETTO,FL,"","","","","","","",""
002beedbb120822827624c7370347f6e8d4786a23dc5956b6ff9ce77c1f12d81,4,52,14,466219.70303030306,21206.30303030303,2744644.9772727275,134167.79242424248,5953255.999999999,335451.9742424242,-47.7,-51,-4,-78,1000.0M,SACHSE,TX,"","","","","","","",""
002bef3387dc0d42da90d2decb6a929e660de344bda3064255f93d848ac7fa0f,3,36,10,442220.2108695654,28807.93043478261,1537905.8130434777,76884.61521739131,5344127.467391305,1946911.845652174,-49.8,-53,-18,-79,5000.0M,ONTARIO,CA,"","","","","","","",""
002bf0216e805f0a8687f237e6b146cb2efced98fcca5599e8412adf779f1611,1,8,5,222053.40000000002,12429.715384615389,1203049.769230769,35211.68461538461,3227468.884615385,1023993.1153846155,-71.9,-72,-46,-88,1000.0M,BARTOW,FL,"","","","","","","",""
002c1347a13e4b9073e7be1a83d7fd5d2a620bd85c9a772de446fe4ea78118d9,0,9,2,301100.66363636364,23854.94545454545,1028824.0636363636,76152.42727272726,1865688.3181818181,451550.8272727273,-67.9,-67,-42,-91,2000.0M,NEVADA,TX,"",true,"","","","","",""
002c19e8b15da950bc85349c0eabe36e154fc35fcf393bb10d48d3735edae640,0,9,6,487028.36,20406.54666666667,899479.9466666669,48831.73999999999,1481404.0400000003,536212.42,-69.1,-68,-56,-82,500.0M,COLLEGE STATION,TX,"","","","","","","",""
002c34ae76f1a5fca7166211944d77649a52a23bedc2d461addd3af1624a9ea1,0,13,1,182356.00000000003,10722.300000000003,859053.6214285714,32000.8,2870409.064285714,261361.43571428568,-57.3,-59,-27,-87,1000.0M,HAMDEN,CT,"","","","","","","",""
002c494d001dfc75b5751b2872e1c7683c5eec60e372225723881c5212eb3979,0,2,0,634.5999999999999,225.05,226.9,320.75,68573.65,919.0,-49.8,-58,-28,-59,1000.0M,IDYLLWILD,CA,"","","","","","","",""
002c5885250f18faeca47536733c6fd4c6bd09b235f062dff4764845904c3b47,0,23,3,618847.4692307693,26016.780769230776,1160553.2692307695,67551.46923076923,1800604.553846154,219456.55384615384,-68.0,-70,-27,-87,1000.0M,FORT WAYNE,IN,"","","","","","","",""
002c610a333b0f900d6cf6aca07c61bb9c88b5c2587559fae181cc2ff2d18193,0,2,1,625652.1666666666,12579.666666666666,2672023.7666666666,33544.26666666667,3033214.733333333,270935.0333333333,-53.8,-53,-51,-64,500.0M,SARASOTA,FL,"","","","","","","",""
002c754f060f40a79979fd3923a32f409288d2e6b2404b4e73b39b6a134dbdba,1,14,3,103830.8705882353,11856.305882352943,630523.8411764706,22035.33529411765,2429209.3470588233,837120.4235294119,-57.2,-62,-21,-89,1000.0M,SANTA BARBARA,CA,"","","","","","","",""
002c839d03fe78416b127be75a185158ab4ebe6dbe506fa4f80f54c849637721,0,13,2,634850.0799999998,144648.87999999998,1790902.7266666668,1899041.26,3266900.74,2649886.1600000006,-63.7,-67,-24,-88,500.0M,LUTZ,FL,"","","","","","","",""
002c877034067a090237266d8eb9314e56435f07ab8b7e6b22a231505a042f19,0,4,8,55493.18333333332,97903.16666666667,148554.75,103564.47499999999,709341.5916666667,135077.42500000002,-55.9,-53,-42,-79,500.0M,APPLE VALLEY,CA,"","","","","","","",""
002ca72a99701a0691c8f9ccfc98b9ebe8a3f34af17e42f919328d0ca7f0c357,0,2,1,989851.6333333333,32204.3,2770369.4,75457.03333333333,2959103.3333333335,459328.8,-75.5,-77,-70,-78,500.0M,FORT WAYNE,IN,"",true,"","","","","",""
002cc09051742a3f16d822971cf74189a9537c94efcc7973070870e60a7f547b,0,8,3,525263.4454545454,18312.65454545454,2182882.709090909,91349.8909090909,5283692.69090909,260077.78181818177,-54.4,-57,-28,-82,500.0M,AZLE,TX,"","","","","","","",""
002cd41ad173d0de6e1cec19e0251fa418bfd9c2c18abd5a24d0041435db778c,2,6,4,120822.53,3602.31,493164.61999999994,12983.48,978353.5200000001,31885.18,-51.0,-52,-36,-93,500.0M,PORT LAVACA,TX,true,"","","","","","",""
002cfa70e85e123f8a350524df46740764704ec6327f07bc0e58423458aa33be,0,13,1,176066.95714285714,49111.614285714284,690738.5499999999,404729.1357142857,1998503.3071428572,481311.59285714285,-57.3,-60,-24,-81,1000.0M,LAKELAND,FL,true,true,"","","","","",""
002d2582c3c03941948ec58a22625d4453c99da6baa615bf9860de8f28e14074,1,27,4,128563.23548387096,9479.570967741936,606494.5322580646,43722.34193548387,1274193.4032258065,495196.4483870967,-57.8,-60,-7,-85,1000.0M,PORTER RANCH,CA,"","","","","","","",""
002d37c1204fb747795461928e0b2783628a8821a1afc836977e4df47a634e87,0,3,7,351801.62,1113323.1099999999,351146.06,1116622.24,516926.45000000007,1131627.5599999998,-39.6,-57,-10,-65,1000.0M,MONROE,NY,"","","","","","","",""
002d41d04d0ab6076b509c6d58ecb3836f34357227bd8b262afd47dfe45c0254,1,24,4,156080.03214285712,20522.82142857143,853163.417857143,77871.37142857145,2225744.8642857145,731398.9392857143,-63.8,-66,-37,-85,500.0M,PARRISH,FL,"","","","","","","",""
002d6f20139bbcd6e73f58e2b77a1f6cda282abec67c61c3245291ecab1190a0,3,54,11,78973.75846153854,11592.253846153846,219720.37692307698,14872.881538461534,784779.3938461539,409996.95384615404,-61.7,-62,-26,-83,500.0M,MURRIETA,CA,"","","","","","","",""
002d752eb5fceae2bc31be8137a3e0d3976e4e86c86418497b007fb725eaf999,3,31,9,93149.94249999998,5561.549999999999,374023.00749999995,14581.917500000001,1645368.9874999998,213116.97500000003,-57.4,-56,-42,-81,500.0M,BANNING,CA,"","","","","","","",""
002d7d3a2215a91799e8dba481a8f3db47412245e42f22aba3e8a1575039a93c,1,18,4,479760.16363636364,18601.94090909091,1773085.5045454546,40354.454545454544,2404059.4090909087,363542.89545454545,-59.9,-61,-33,-81,1000.0M,LA MARQUE,TX,"","","","","","","",""
002da42946c0ad167f03c44c86b4262ba63fb462ad173229982901a2cccec817,0,8,4,455233.47500000003,85990.14166666668,1878666.741666667,148064.38333333333,2658207.358333334,896945.725,-66.3,-66,-47,-88,500.0M,LONG BEACH,CA,"","","","","","","",""
002dadc4666351028e22703a94113f78ea2265e616b3eb2b359d88dad77c1060,1,9,6,144615.3266666667,12342.6,678317.0266666667,74876.89333333333,1892373.6266666665,300646.1866666667,-59.5,-60,-31,-85,1000.0M,CHERRY VALLEY,CA,"","","","","","","",""
002db15041039cb238965ad43607e9f838c786a8fbadc6400c543ada6ee1c814,4,29,10,594577.4384615385,808220.0538461539,1319962.3487179491,1063443.4384615384,1913238.8307692306,1418198.6794871793,-66.2,-70,-32,-87,2000.0M,ODESSA,FL,"","","","","","","",""
002dcc1ed6581ae7fdf8064f5b34cebaa0b886531b7299620dfb001a399f26c9,0,14,4,164361.36111111112,7506.022222222224,657538.5944444445,18927.161111111112,1774933.5999999999,461444.02222222224,-57.6,-60,-36,-83,500.0M,MENIFEE,CA,"","","","","","","",""
002df1439f439d27c5c681a0f08340456a1cd22a5ac31774953cbfe0c0be2a2c,0,8,3,875322.1727272727,564093.5272727272,1810833.2636363634,583993.8454545456,2862071.109090909,617195.3,-70.9,-70,-53,-91,500.0M,WETHERSFIELD,CT,"","","","","","","",""
002e17979177874c775cb047321a168baeebea3d263621c70c13d43a6e15479d,0,9,1,846287.4600000002,20543.219999999994,2429298.7300000004,71765.04000000001,6699099.44,203169.15,-65.1,-70,-33,-95,1000.0M,GRAFTON,OH,"",true,"","","","","",""
002e40622659347beac73fc0e6dbb0aa59bf77225c411927d16ffc446d49d5ac,1,2,4,193082.86666666667,47068.68333333334,960360.5333333332,205778.83333333328,2854057.9500000007,1128403.4833333334,-71.5,-71,-67,-77,1000.0M,GARLAND,TX,"","","","","","","",""
002e5fe110788b44cf4f833b649cd5114fcdeb0fd776138bfff6813ae379a7e5,1,24,2,1676610.646153846,72625.76153846153,5410583.1,186709.38461538465,1.1748600107692309E7,500128.93076923076,-60.7,-61,-36,-87,100.0M,PLANT CITY,FL,"","","","","","","",""
002e817220c61f059eebb66bfb4ce1761cd1e02db8a23423dffa500d68859b83,2,21,9,223452.22333333333,374442.9233333333,437117.47000000003,494034.22000000003,1977143.38,674506.0,-54.1,-52,-29,-85,1000.0M,TAMPA,FL,true,"","","","","","",""
002e85c3a11a47587493a3e962cb991c4e77450ad51644d32daf4704af0bcd96,1,24,8,192589.55937499998,85382.76562500001,562841.7625,153199.85312500002,3214416.425,1383124.015625,-66.2,-67,-32,-91,5000.0M,CLEARWATER,FL,"","","","","","","",""
002e95a4af54f279187265e36cd09187f3b9045aa5206abb1ee81fd6d5c49490,0,37,3,270435.59750000003,318724.42,325774.3799999999,329401.31499999994,407169.74499999994,397316.36750000005,-56.1,-57,-29,-89,1000.0M,ADRIAN,MI,"",true,"","","","","",""
002e9a57259a7885367e379c87941ff146fe8a473b01a21bcd65d7df0ddb8fc8,1,5,3,553173.6875,20597.2,1531299.1249999998,25254.237500000003,3448885.925,1428775.25,-59.4,-61,-44,-79,1000.0M,BLOOMFIELD,CT,"","","","","","","",""
002ea1891bde5992e9e36c99aabbc391cacbe2f1000a04bb00a3d46b7142af59,4,27,8,39115.90000000001,8164.651428571428,198564.2057142857,52381.39714285714,860595.2400000002,229056.7257142857,-51.7,-50,-24,-79,1000.0M,PORT RICHEY,FL,"","","","","","","",""
002eac4f0e12d80ea018f32a9d77ceedfc117657f45f139c06b7fbf02d6455db,1,19,3,247784.16363636366,45443.07272727272,990962.15,214119.35454545458,2095509.7545454542,232030.96818181817,-56.2,-57,-33,-79,1000.0M,BRADENTON,FL,"","","","","","","",""
002ebb65fd51588233f4e06936b1967d15842dcd41212f5ada42a097a547c5a1,1,2,20,464649.56363636366,25809.531818181815,2319046.7681818185,59473.22727272727,3693157.9409090905,968496.7545454548,-84.0,-83,-82,-91,1000.0M,DOWNEY,CA,"","","","","","","",""
002ec36d059dd2806aa1662457c91b2e455a6a59a9ddbb4b37ac9fb6710494c9,0,6,1,986896.1857142857,24884.399999999998,1631025.285714286,66972.21428571429,3026308.228571429,575691.3428571428,-47.1,-44,-35,-80,1000.0M,LONG BEACH,CA,"","","","","","","",""
002efd7042484a3891db44192c08d55f42147f2a405ac7ae9e8fabffbc23edbb,0,19,1,112187.87000000002,16242.469999999996,687338.3800000001,116787.65500000003,990243.9199999997,397267.2450000001,-60.3,-62,-36,-86,1000.0M,THOUSAND OAKS,CA,true,true,"","","","","",""
002f046ee1067052da0d381bf4a7150289383f05794430c9f321679bc3bf5787,1,10,10,94292.495,2792636.9050000003,229197.96499999994,2998118.1450000005,641217.3049999999,3013959.83,-53.7,-59,-26,-74,1000.0M,UPLAND,CA,"","","","","","","",""
002f2156c64f2834ff7e78f07b5a197b6f1d5da240bc5e0104524a9ed236047a,1,3,6,74486.88888888889,12446.366666666665,452579.8222222223,19409.044444444444,2149636.211111111,847265.8333333333,-62.3,-71,-39,-82,500.0M,PERRIS,CA,true,"","","","","","",""
002f455ff325955f7f1455f1c66259249d52ed909928988ea0fcd165185a0e93,0,17,3,219223.815,7688.885,460447.305,10476.15,760592.495,288030.0299999999,-49.7,-51,-18,-73,500.0M,LAKELAND,FL,"",true,"","","","","",""
002f64b0914e8e9d7120042911862dca36a4470243df4fd9b5b695e4041e10ec,0,8,2,91666.8,6509.140000000001,830355.5399999999,35864.96,1533261.15,95948.75,-60.7,-61,-36,-90,500.0M,MEDINA,OH,"","","","","","","",""
002f84c6947b7c0e4c4e3318a47eb1495f7e8e0a3c8a490884a55d26462c790e,0,15,1,199826.61875,17560.718749999996,627917.1249999999,76420.23749999999,1112241.9875,156956.53749999998,-49.3,-52,-15,-76,1000.0M,FORT WAYNE,IN,"",true,"","","","","",""
002f8dff7c41ebe99efb27ad493625874a80d9fb30c9f0b59fddd1e5d53c581e,0,14,2,274750.8375,99537.08125,2162954.58125,1627368.7874999999,3235429.9624999994,1960666.4437499999,-55.4,-59,-19,-82,500.0M,SHERMAN,TX,"","","","","","","",""
002fa12c4d213654c2efa02a3295da31cb95e3d76888ce0ff2f9d8cda2344423,2,16,9,616371.2479999999,33626.952000000005,960249.5159999998,146773.11599999998,1790740.5360000003,294554.684,-46.8,-50,-23,-70,2000.0M,MORGANTOWN,WV,true,"","","","","","",""
002fb0a25b89cbecf941b4f410946acae31513c152496fc790013468a8395591,3,30,14,65416.08863636363,6921.829545454547,347250.3795454546,42007.81590909092,879287.306818182,156419.09545454543,-60.8,-59,-44,-81,1000.0M,LEWISVILLE,TX,"",true,"","","","","",""
002fc1f537e3f1023bcd24b1b8a0842444169b224d810b8502f83f301c77f24c,0,3,1,265021.175,4645.1,819152.3,23119.024999999998,926960.8500000001,33044.950000000004,-57.5,-53,-37,-84,1000.0M,IRVING,TX,"","","","","","","",""
002fc9ef7dbc52ef1326905f2132cb9d058d37a82a042719c151cba3377805e7,1,26,6,514963.384375,871417.615625,972336.8,882276.365625,1288578.9999999998,898666.1,-61.7,-63,-32,-85,2000.0M,TAMPA,FL,"","","","","","","",""
002febe0e31b9e788f140730536bbae17519aefa243ba9af56ba1ebc21568622,0,4,1,11176.079999999998,797.3199999999999,11374.58,2008.0400000000002,405205.00000000006,14788.26,-53.1,-54,-46,-61,200.0M,EAST WINDSOR,CT,"","","","","","","",""
002ff8b668a0e6d58ab2c8b1e902bbbdf524a73e93e99013a9f899e0ae6a5431,1,5,5,96073.85,3656.5100000000007,873243.0799999998,16056.580000000005,1166397.5599999998,19712.25,-52.0,-52,-43,-67,1000.0M,KILGORE,TX,"","","","","","","",""
00300111a55d39b29de0055ff765d0da3094ff3f07a9fad7cf674704ea0fa444,0,12,3,670098.9733333333,21910.706666666665,1355577.2533333332,41335.66,2993983.673333334,530372.7133333333,-40.7,-42,-22,-63,500.0M,CAMARILLO,CA,"","","","","","","",""
00303c6d5645d6fdb7ac7535d0d4f627f5585e4d0af78c097a6b4143d6c0ef69,1,19,4,118899.35217391307,16692.630434782608,528317.2913043479,25017.32173913043,2425531.32173913,928490.2173913043,-63.6,-67,-43,-83,1000.0M,SANTA MONICA,CA,"","","","","","","",""
003072e14eab6a91c24785901950bd45e76ebff9ebcb3c5cbdeb85e6cff12710,1,13,4,204803.16470588237,41468.45882352941,804718.5411764706,182283.96470588236,1833531.5764705883,220496.9470588236,-67.8,-68,-42,-88,2000.0M,LUTZ,FL,"","","","","","","",""
00307fdf412587a7b7efeb0a7c971ff71a8fe5c41737af5af6ed71763b982bf7,0,3,3,62237.25,69167.65,236199.68333333335,688047.15,1863185.9500000002,1469164.4000000001,-48.6,-40,-26,-72,1000.0M,TAMPA,FL,"","","","","","","",""
003084b9936dd4a902606f4206d33948d2c071c7a09bdf70ea35a632d4bfabb5,0,4,1,423055.75999999995,11654.619999999999,1511656.88,33110.08,1818836.9,113643.63999999998,-51.3,-58,-38,-72,1000.0M,DAVENPORT,FL,"",true,"","","","","",""
00309542476484cd8dd6d12ba06d85dbcd96926e4ad2b3ea3e47ea596601d0ba,0,2,3,950618.14,2382036.18,1395018.56,2403054.78,2654983.0799999996,2423963.98,-38.1,-32,-27,-87,1000.0M,DESERT HOT SPRINGS,CA,"","","","","","","",""
0030a1ec1db374cded1d24a0329873cd1913cbcb63ed6235714d59f2448a12b3,0,3,2,1199256.12,2414729.38,3300965.22,2435642.02,4308609.840000001,2823493.54,-49.0,-49,-37,-56,1000.0M,WHITTIER,CA,"","","","","","","",""
0030b4c3dcea462604c80ea1acca73476bb52dd46c796fa991a470dc4b25ba48,1,13,4,273081.1470588235,365126.8,877703.4588235293,448428.994117647,2333256.082352941,479394.81176470587,-51.1,-50,-33,-76,500.0M,SOUTH WINDSOR,CT,"","","","","","","",""
0030ec7b95c9872014dbb0296dfdc31d1bb70caae25b245f0c2b8a231562af5c,0,14,2,459028.66875,767582.54375,1579957.51875,815005.90625,2245117.44375,1060539.86875,-64.0,-59,-38,-90,1000.0M,OXNARD,CA,"","","","","","","",""
0030f35b4125e9d1ce9f648866816a8d833826d35c3cd7c4f3366e2e8a75ad13,0,11,2,268261.0692307692,10760.507692307696,810002.7769230766,46925.684615384605,1699459.646153846,111065.34615384616,-50.1,-51,-11,-81,500.0M,WINDSOR LOCKS,CT,"","","","","","","",""
00312ff236d2ca8bb230e7d347f29bf9a3b1727648a2096a9373b623a8e2bada,1,22,4,448739.5653846153,17753.773076923073,1117853.2923076923,100568.31538461537,2352406.357692308,192478.38461538465,-59.8,-60,-27,-85,1000.0M,TRUMBULL,CT,true,"","","","","","",""
003133ec85b6e3bb051d1a5b42204c795f80a9fc4e2685c241358d6de67f830a,1,19,5,291655.0416666667,469826.81666666665,656069.475,484302.5958333334,937076.65,504802.3625,-61.9,-62,-47,-80,2000.0M,SARASOTA,FL,"",true,"","","","","",""
0031400223535f7befc651b776116ddeeea8a54b9482a4aae56f75d3d32718f8,0,12,1,205127.56923076924,4878.200000000001,1782419.207692308,22868.469230769228,2491362.084615384,154043.6,-61.1,-70,-37,-93,2000.0M,FORT IRWIN,CA,"","","","","","","",""
00314bdf223bea1d30e6dccb8a9e9abf4e0ccba62ada2cf7aa3668c221d98853,1,14,4,571262.85,21953.55,2466504.3166666664,48755.72777777778,3665829.9666666663,510453.4499999999,-65.5,-65,-36,-92,500.0M,NEW BRITAIN,CT,"","","","","","","",""
003163befce96ce5e97bd2e0e7e0a8d5f44f006cd08490c31bdeb81138a9d5f2,1,6,4,616090.6,19917.960000000003,1764385.7399999998,47640.94,3284272.13,1148558.83,-52.2,-54,-39,-68,1000.0M,WEST COVINA,CA,"","","","","","","",""
0031690a89912e70c2abe27684a817dc9e4755557fd5425ad3765e9e46fbe365,0,10,3,541987.8076923077,18302.66153846154,2398959.4769230764,24009.784615384615,1.4893839676923078E7,1382265.8846153845,-53.5,-49,-31,-82,1000.0M,LONG BEACH,CA,"","","","","","","",""
00317dedde2bd7f25ec02557fb2ca6ff8b3c40241420af7c4bd5cd88540d49f7,1,23,7,756348.6866666664,98690.8566666667,3602257.4833333325,315582.9966666667,7205551.6,617235.4233333335,-53.2,-55,-29,-79,2000.0M,MERIDEN,CT,"","","","","","","",""
00318f9fe8624b64d2ee961e3771e30fb6a8150cef002ae9f31bf452e76c08e2,0,16,2,142536.05555555556,11940.777777777777,682176.8888888889,26396.355555555554,6009037.13888889,292185.6722222222,-54.7,-55,-25,-78,1000.0M,SARASOTA,FL,true,"","","","","","",""
003193903e95dc860818b6f36af2075dde4f47fed2620dff728a5563aa8d8dbd,2,20,12,251483.18437499998,4840.853125000001,884692.121875,13485.371875000004,2005987.28125,85345.24062500002,-55.1,-55,-27,-76,1000.0M,CHINO,CA,true,true,"","","","","",""
0031b08cc5396e5b4089d649b537c856a04d3a0e62cbc3f696b2f34833031ae4,1,28,6,79661.38529411763,4542.2764705882355,523679.9911764706,13708.120588235299,889983.0941176468,219068.45588235298,-48.0,-47,-17,-83,1000.0M,WALNUT,CA,"","","","","","","",""
0031ec2b09f0d95acc78905fd1838bca4bbcd905edbeb957c5d9c759456f98f8,0,7,2,577056.3444444445,1147511.6888888888,1377981.0,1196909.5222222223,3957069.244444445,1786847.8777777778,-66.3,-65,-44,-89,1000.0M,GARLAND,TX,true,"","","","","","",""
0031eea8cacdc111fbdbb6658fcf85b64b19fc17c90fd88cf4eea465594961f1,0,8,2,344183.27999999997,609398.12,1167724.65,625196.55,1578889.28,660579.1099999999,-64.3,-58,-50,-97,500.0M,WINTER HAVEN,FL,"","","","","","","",""
003221d56f4791d10712e2261f5b2a61c30610fcf21b990c5d308bb25752e3ac,1,7,3,194284.53,13346.61,378019.34,9244.039999999999,8698179.330000002,1281834.12,-51.3,-52,-33,-91,1000.0M,NORTH HAVEN,CT,"","","","","","","",""
003242be944c6e2b6fe98b8a7b8d9872c006e6364b0871184dad3c48472d889a,0,6,3,277585.8111111111,670581.4222222222,721724.7111111111,679310.6333333333,958953.8555555557,683622.1888888889,-57.3,-54,-46,-72,500.0M,FORT WAYNE,IN,"","","","","","","",""
003252d303cfa3826584eeaf1fd9c37f5c0b30217312832a9b78f4e8e2826ba1,1,11,4,230380.04000000004,41747.54666666666,1069612.6400000001,88917.16666666667,3308353.5866666664,2229675.8400000003,-68.1,-70,-40,-81,1000.0M,NEW HAVEN,CT,"","","","","","","",""
0032655d942d97c1a029411228c8551381702c052e26265e452eba7e986abb55,1,20,5,714321.204,1071221.9280000003,1526983.188,1099870.2040000001,3522555.8239999996,1343149.496,-51.7,-52,-19,-81,2000.0M,CALIFORNIA CITY,CA,true,"","","","","","",""
0032660d2118b90cde81871beb46e097f95a91e3588b11065aa86a0f8cb095f5,2,16,10,428359.98461538466,20890.142307692306,1216534.5576923077,67024.43846153846,4293543.211538462,131907.30384615387,-50.2,-51,-25,-79,100.0M,VICTORVILLE,CA,true,true,"","","","","",""
00328e42f8a7f2f2ddef18694be752cd99c1391e26d90b369c425d44fbbdd855,1,22,3,115429.46,12796.308,381742.4160000001,58509.748,1407928.496,397584.3280000001,-54.3,-57,-28,-82,500.0M,REDLANDS,CA,true,"","","","","","",""
00329a7ac23bdeeff4d488a51bdcbddb4aecd5e94ee868d03675ef4e7d521185,1,9,5,355310.1428571429,863757.6571428572,849677.3214285715,875716.2000000002,1716084.4571428571,889242.1785714288,-53.2,-54,-32,-67,1000.0M,HESPERIA,CA,"",true,"","","","","",""
00329dcaa07212fca43cf101dd40c7d72fa3f6e83e3909eccb4820d2c0d31690,0,14,1,497972.0266666666,14282.646666666666,1470911.8066666664,31516.166666666664,7674784.333333333,259852.43333333338,-61.2,-65,-32,-85,1000.0M,KYLE,TX,"","","","","","","",""
0032a9e0b1e79d3a1aaf6919bbae18a4ff019124485a4666bc84bc52689dd5c0,1,14,6,179748.355,11745.545,1253023.1150000002,23068.78,2149337.725,616592.215,-50.5,-51,-29,-73,500.0M,PACOIMA,CA,true,"","","","","","",""
0032d6d73d3a0353ebc3565048fe23a1e45e3f60e332c3dc5bfd44effe212b66,2,17,18,298174.5428571427,785938.5742857142,608645.4514285714,788552.2828571429,1059451.077142857,889849.3171428572,-62.8,-63,-41,-77,2000.0M,GLENDORA,CA,true,"","","","","","",""
